id,stockitem_id,animaltype_id
3902,f6367094-78fa-4b3a-b6a2-2c0361ec64ff,1
3911,97a3b6c2-73d6-45bc-b5e1-4210a3d42725,3
3914,14c240f9-ec0e-4c7b-8a66-3129b0d633d3,3
3919,b1f8d839-99c1-43d5-b62f-47cc52e8a6a3,1
3930,d6c9079a-b4f5-46ac-ae33-60cc06282116,2
3954,f6a38a94-b915-4af6-9d8c-bbf7cfde6fb3,3
3962,b214acb4-d0c2-458c-8d57-47d8552d3147,2
3964,0de9cfe1-3a61-49a3-816f-dacfc4b19610,2
3969,d99f5022-46ea-413e-8c9d-2dd775ec9d8d,3
3971,bbcebfed-5e54-4e43-812c-b109815c320f,3
3976,20f6463e-0d5d-4014-8bee-d733723b9e4d,3
4000,52b8a9c6-584b-4c68-8603-3bda4f7f5421,3
4007,0fdbcbaf-dab5-4d78-8312-9b1bfc689c37,2
4016,9676659a-fa5e-4704-b68e-71a7893c1300,3
4025,0eabd480-1efe-42aa-b8dc-ce7fa33e4695,3
4027,1013af77-bb1c-4aa2-8748-f83998b6a608,1
4037,60c781f4-1dec-46ac-98c3-134b3f49241a,3
4039,c0962c53-e5e0-4279-8d9c-d734095e6bdd,3
4053,5be4504d-8e67-4f83-904d-640a30ae86fc,3
4065,8dd975d2-4e21-442d-9402-e64c63ef0a33,2
4094,a8649474-432f-49a8-a1d1-417f3928b3fd,3
4105,db1ed59d-479e-4a5c-89b4-5f1fb5c8c0c4,3
4113,75b53229-5d7b-4872-9a22-7d18297a08cb,3
4118,e6695eb5-bd32-4c86-8a6c-e3fa0353bcf1,3
4133,c5d62abd-eb59-45a2-a37d-c1b867e3e3cc,2
4155,362b4a3d-f58f-43c1-8c21-ec4cdcc67491,3
4167,79f7ac96-395b-4d00-b2aa-bb14cc603bb8,3
4172,deac6ea7-d5ad-456f-942e-6d40e4a9a283,3
4174,e3250df0-a530-4a1d-9350-f1ab9e430aee,1
4178,c8d96dd9-a319-43ba-a4bb-e55ea0f98ae8,3
4182,ff0b1ba8-3fdc-45c3-b239-6f726eab9d11,1
4184,28042bfc-0467-4f2a-bf9c-7ad48991b96f,3
4185,432d3130-ee8c-4156-9db9-6f454c047888,1
4187,432d3130-ee8c-4156-9db9-6f454c047888,3
4206,d4028c74-5619-49a0-b1b4-a3e52e05507e,2
4213,62c019f4-a500-4028-aaf7-8e69686411c1,3
4216,0e9b2a65-14ac-4539-adef-5e7deb938a27,3
4225,1b814b4d-c2de-4ee6-9965-8f6fa51c7a17,3
4234,d7d62cdd-4570-4e76-9d87-ccf5229c9a03,1
4246,14874481-d54e-4b6e-96c2-8cc75d95b4b9,1
4248,14874481-d54e-4b6e-96c2-8cc75d95b4b9,3
4251,d60b32f0-300c-4497-849b-07960b4efc2a,1
4252,d60b32f0-300c-4497-849b-07960b4efc2a,3
4263,32b0c81f-6067-4c85-8159-b4f4f057cb0d,3
5695,cf4f199a-ffae-4abb-9367-484f079f3916,3
5714,69eb1d63-c235-45a1-b418-477496f25843,1
5723,d9c747ea-927b-42e3-aa80-46229b693fdb,3
5725,72db915e-2b31-4a3a-9a98-fd02ace9a724,3
5729,39874041-7347-4ca3-916a-92da5ac2af99,3
5730,4209eb27-c7d9-4715-9c35-b7b853206a48,1
5737,526dff4b-3a68-4619-bc7f-7665da362f02,1
5747,76c54854-fb13-45c1-8799-eba04b0b001e,1
5754,16208033-f054-42e4-9497-f529fab23598,3
5756,ab0b1f5a-2a2f-4d9b-aded-7fe54783df9b,3
5760,07251419-6b79-4a50-8221-05287ef509dd,3
5762,6c49a7b1-cb25-473d-8e7e-647effde1bab,2
5775,2bfe476b-9a97-4dc2-89fa-adc81a929a93,1
5791,9889bea3-ac80-4f1e-9d7f-452175452dfc,3
5793,1003b31a-9b0c-459d-9569-3e4d5570c604,3
5800,3fe8d4c9-bc99-4dfb-86c2-d283614f132a,3
5812,e4978f06-efcc-4525-8009-32efdbc2ea7e,3
5827,8faef2a1-b907-4ddf-b025-4c191cd74ebf,3
5874,9f2b973b-0924-4ce6-ab4b-7b4253ef2a60,1
5876,268b2ce5-6b79-42b3-a4ba-886c0042aaad,1
5879,041dbb3b-487c-4666-8cc0-c48d0e051dd7,2
5891,f0b7a050-ad28-42cb-90e0-392bfd69e62e,3
5892,4147b300-b3ce-4feb-94e5-f25f394f77fc,2
5893,4147b300-b3ce-4feb-94e5-f25f394f77fc,3
5910,878f4163-9f0f-42ea-96f0-a60333d6645a,3
5913,12e94d1d-e4a7-44bd-995d-6c4db7a30397,2
5923,7ed21938-8653-4c04-b688-de5f3e3790b2,2
5936,15deb7e6-8dcf-488a-a3f7-7843dc133f43,3
5941,6861ddfe-2c73-4ff2-8475-bc2ef251aa98,1
5949,21ac7c14-6c48-441e-89c7-dcbe9931cc67,1
5950,21ac7c14-6c48-441e-89c7-dcbe9931cc67,3
5965,80b86d01-a078-4d10-90b5-e2fda5e46ac7,1
5969,6aaa28f8-f7c9-4595-b05b-5209b97838a9,3
5990,474396b1-e1f2-4038-a6e8-7646c8904a82,3
5991,75df8ee4-fe65-470e-bcef-e1aacb1ee6b7,2
6018,386cdf5e-4752-419e-aec1-53f7aff6bb61,2
6020,937eb618-604b-4636-8e91-a62c49462a7c,3
6023,0ea8798c-568c-44f1-8436-c5924882b674,3
6024,d8386bce-af06-4aba-a6fd-daf4d1850831,1
6032,4d04c6a4-aa55-482d-9bcf-c209e336f1f5,3
6042,f77117b8-1a81-4bfc-97fc-a5c27f5277c0,1
6043,f77117b8-1a81-4bfc-97fc-a5c27f5277c0,2
6060,d0f84b81-8be5-40ce-960f-e73689980b85,1
6072,8f17505c-a4b7-488a-b946-26fe5799a3cb,1
6103,a5f5c4f0-5415-4acf-b93e-753384b9d5e3,3
6112,51544736-7ff7-4a35-a31b-517755cd3c04,3
6123,f926a33b-9a62-46b4-b73f-56bff56a9919,3
6127,d5a0b406-64d3-435d-870b-629ee2c0da5d,3
6133,edd0f876-7935-4535-9713-692a190f36f2,1
6136,d99de2e0-8062-4b52-baa9-d4c013ca6099,2
6158,d498664a-335c-4423-a751-3e18fa812c11,2
6165,c3fb1a71-3b99-4e0a-b4fc-6744a7687458,3
6174,642f7a0a-6454-422a-aabb-8bcc6a2e0502,3
6179,3fd0baf0-381c-4da4-90f9-1f0a0035e9b2,3
6180,be685465-8afe-4123-b778-4935cf677d9c,2
6185,d09534aa-16b9-4611-b827-b9bb7b036007,3
6187,a1591a1a-f9df-4388-8b7f-b29f6058e32f,2
6189,6c3dd265-ed0c-408f-b3ed-61eb7269be31,1
6190,6c3dd265-ed0c-408f-b3ed-61eb7269be31,3
6191,e6eb479f-c105-46b9-ace0-f819fc79ee04,3
6209,05f7ceb3-e638-4bba-baa5-642ca8862b14,2
6219,12050b4a-96e9-4645-a7ed-94883d0a5fd9,3
6222,cea68f51-05f6-4ebd-87ef-bb8fce84dc04,2
6225,ded1a1fc-1615-4442-8c53-1932e9b7f45d,1
6240,47b27bf1-57d6-49e9-b621-68517b6a9797,3
6249,2f8140ee-ca3a-44a3-8be6-c486c98d95e8,3
6256,e7b36b0c-6cce-43a2-836a-1529b49babab,3
6262,a20431be-57c8-4224-bde0-b500ecf0f799,2
6282,0b8f54d4-53f5-4e23-99ce-8b373c95ffd6,1
6285,5e550ede-a2ef-4407-9adc-e7ce2c934721,2
6292,99fb6e3d-6960-4b65-ab73-f7c0eb8b2f8a,3
6293,9761507e-0c6d-4ef4-8da7-8c2bcda70850,1
6302,f37f50f0-2f1e-42c7-95b9-4aa906e8ff7e,1
6315,278a26a5-e37e-4669-987d-d922bd0b9da1,2
6331,f52a0f7f-37db-4dc8-8fdc-91a0d6d5e2b8,3
6363,53400ae2-f936-4a07-85fd-1c860919e25b,3
6364,dd3fb4b0-1eb5-499b-97c0-5c047cc80300,3
6370,c921fa3e-bf66-4fd3-afdf-ce61188f1379,2
6380,7a4cd10e-05ad-48a1-b192-690fc11f6fe2,3
6383,7edf7489-b591-4a77-80dd-0367bd435e15,2
6387,f4ba8e18-3cea-404a-986c-205699d1c41b,2
6391,170d1961-a654-452a-9d25-607092dfc6fb,3
6402,0171b249-78de-4d4e-adb5-93b3647f7427,3
6403,41c80a69-da37-478c-b81f-daf153106c94,1
6405,41c80a69-da37-478c-b81f-daf153106c94,3
6410,b2b2025e-a46e-4643-a1a6-31b8af864874,1
6419,60e301f9-b951-45cd-bfc0-0f905b316c85,1
6433,dfe31c8b-ac58-4501-aa77-278c86e6a9df,2
6436,dcdac0f5-ace8-4821-af82-1cc7d5fbceed,3
6446,6806f25d-6d42-484a-b94a-d29c7c408cc4,2
6461,dc47c152-ae51-4b9c-bae3-0f18b6673f48,3
6463,dcde11a9-4a5d-45c7-8abf-48ab6e391125,2
6465,d3eb1705-f4e2-4ae0-a303-797f76ff5a4d,3
6468,cb51ace6-2945-47b8-9f0d-7417f56f5508,3
6472,8229ab93-4b99-45f3-a0ec-ec660e2f7594,1
6477,d84a3e93-3e3c-4e5d-911f-88fa1650755c,1
6488,ff9bac2b-c15a-4be4-974d-5d4abae22021,2
6490,dffe6755-4320-4273-b956-f67ffa2ea96c,3
6497,ce0c3d16-ef4c-4a44-b570-94204907cde3,3
6499,03c5934f-dc8b-48df-b008-6728eeb24d13,3
6514,86efc034-3d0d-4e5e-a195-7cfa88fcb799,3
6515,70308bd5-519d-456f-bcfd-950782f4ebd3,3
6537,09cbd7b9-5a97-467a-b318-57c7f416422d,2
6540,f8a89744-1a6f-43ac-b0c9-1189458aca34,3
6557,b7208105-741e-4e54-994e-d7bd9a027727,2
6574,903b175c-8669-4cb8-a5f1-82d4ce32c9dc,2
6581,95afa330-4cab-4b8a-82de-f2a1a040e1eb,1
6589,16a21637-3bdf-471b-b802-b28a63daeac6,3
6605,a0798bd2-cd05-4f6e-bfd4-4be88856983f,1
6618,cf45f115-966f-4d98-8206-563f4c459e8a,3
6619,a0c26c40-5998-4697-8de3-6ded5a4e1b72,1
6636,0b6abb0a-658d-4378-b9cb-7bedbf460fc6,3
6644,7baef850-f67c-414a-9fd2-7f7510db7609,2
6647,2bfea411-817a-4ff8-9b1f-421e07a3e58b,3
6649,d6901292-86b3-493d-919c-2badb9d62053,3
6662,ddb31f7f-a2ab-404d-85ce-4ad2d50278ec,1
6676,12b98073-1206-4581-846f-0b1230c5b6de,1
6698,6dddaf95-e054-4bc8-9fff-956677f2a5c4,2
6711,9c3a945f-4ca0-404f-b26a-a7bb5615f3a0,3
6714,60461179-3307-4b69-8527-0ca03bc1c72b,3
6715,976a8af4-a61c-4efc-8ee3-d34bf4279f75,1
6723,be5233d1-ffec-4d09-bb44-538c1e82ebd1,3
6749,b57a855b-8fd3-4029-9638-b1c8aba03956,3
6757,ae91857a-03b5-4149-bc44-94abe8ce173b,3
6758,5edc39e9-393a-4403-8486-945a37ce1dad,2
6763,c3dd80e2-71ae-432f-b3d7-131edc3812a8,3
6768,2e3f5a73-e805-4966-8a1f-1e5d2217be02,3
6772,3f5ee0b4-46d8-44ed-b632-752d4bf21fbc,2
6785,4773ca72-96e8-4017-a40c-8ff73b9d9ade,3
6786,321d2219-dccd-4669-9488-6f116316c716,3
6788,6bf46957-b29f-480b-b136-be26fe59dfd8,3
6801,083053fd-d0e0-4097-bac2-af1490b738a1,2
6802,083053fd-d0e0-4097-bac2-af1490b738a1,3
6814,1b84bc21-49b8-4918-b3ba-2eb58a8d332a,3
6828,da6b3f10-638c-4cee-851d-b70bfe8bf2af,3
6829,f2405d4c-62d5-44e0-b160-b1667a4673d0,3
6834,3fbb9444-a693-4606-9573-122baa7c3a42,3
6835,3956171f-3a71-4684-9e8b-22037cd5d90c,3
6837,a69fe0a6-0bdc-4181-abad-dbab77a6786f,1
6859,1359de85-7674-4754-98e5-d1987473fd70,1
6868,a7a55b38-fefc-4d25-bfe2-e543842fed79,1
6884,d9ec16ca-1102-446f-81c0-ceb527e7cb37,3
6904,36b9ce31-4022-4949-8bd6-52391b308bc9,1
6909,ac680f3d-85e0-4fa8-bc4b-0d43f2bf69b4,2
6929,64e9238a-adc7-42c6-a6c8-532f25cd93ae,1
6931,64e9238a-adc7-42c6-a6c8-532f25cd93ae,3
6937,ccdb650f-308f-41f5-90d5-7fe009afe664,1
6976,931e4c0d-d1c1-4894-85e0-97c8a5c96aa1,3
6983,a54b7463-dbec-4b71-a558-b49d56c306ee,2
7002,bf2ee91f-2fd4-46c4-a9e9-726b07b31c0b,1
7005,30e56a5b-aa56-421a-86b7-3802092d0d7d,1
7010,34f208c5-8525-48d4-9d88-83de7a349471,3
7026,d04a56db-0f7d-4320-a317-2a7df814a76d,3
7041,8ad6203c-396b-427d-9884-96a84e9d1e39,3
7045,90fd3a1e-0fab-47d6-a284-b82a8003f420,3
7047,261ff53e-00ea-4254-82db-5f054d0dcb3d,1
7048,261ff53e-00ea-4254-82db-5f054d0dcb3d,3
7055,f7dddb7a-f75f-4fd9-81b1-71d9b1909c75,3
7080,0b13a28c-0b32-46f3-a9ec-59ef64773b30,2
7086,84a2883b-5278-4e35-b71f-9e74aec444f0,3
7096,9b5b1a53-376c-412e-b925-5981100979a7,3
7110,fcb196a9-77f1-4aa2-ade6-5329c500ff29,3
7120,e48d96e9-e5bf-4927-92ad-36f884d3e37b,3
7143,81b4387c-2ae2-4e9c-9723-c7646d9fe054,3
7148,e8935e61-dd9e-4d98-8118-65fb46d57fe6,3
7160,d7b3699e-4aab-48bc-870a-e25c37826f39,1
7163,f66431eb-408c-43a0-80b6-d2b663131205,2
7164,f66431eb-408c-43a0-80b6-d2b663131205,3
7166,88ace5a4-5028-4cf7-a1af-3fdbb0208a18,3
7179,73c09ed8-713c-484c-9eac-097b0af4e350,3
7199,58b6c4f3-fa42-4d57-ae73-bff6e9345185,3
4138,07f4941e-1212-4a95-a8c8-c365b0fc6203,2
4162,bf936f7d-c688-4ffb-aab1-ca8ccc288868,3
4171,76fcd95b-e10f-4d5e-8f55-394a2bfa35f2,3
4179,3b55f255-b87e-4756-a9dc-0a6f46d79493,1
4188,3e09a551-87d9-49af-ba54-939475080094,3
4193,0a596804-7da6-4d02-8b09-32733bda14c4,2
4196,921b1c73-402d-4fd5-a541-7caf80b6a9b0,3
4198,f4c60d26-c13a-4685-8996-340829d4d5ef,3
4207,d4028c74-5619-49a0-b1b4-a3e52e05507e,3
4229,ac42f96c-0600-4fe4-a9a6-d866b7962c8b,1
4238,cc159045-2951-49d5-a73a-0070d35ce8dc,3
4240,01251f0a-5c09-4725-8a72-105af0de4239,3
4257,6cc50d91-18a8-4ac2-aef3-2c8214e35bc5,3
4277,138577c9-e05e-4bd7-b7bf-f810eef07f05,3
4287,22dee408-2473-40ce-a773-9d38ddbc61d5,1
4299,14564414-e72d-42d9-b1be-be0e9665d414,3
4300,6ef9c7ef-f3da-48cf-894e-21af88be44ba,3
4308,4aa24f0b-1cc9-4ce3-979f-f1e66036cf48,3
4312,24cbbad8-2c22-4070-9623-ff7fee141832,1
4317,ee07dbeb-8e10-442c-beb1-d761ba59d4f9,3
4321,1d0f57a1-a812-49d5-b3b7-d67b95d931de,2
4326,8ac45baf-286c-4585-9008-70c249a32d26,3
4328,7fda2c65-8105-4598-beae-c8b87a0c7b0f,3
4332,2c35ab10-59eb-426c-9687-dbd02e17ffd2,3
4340,f4d6a442-c962-47ce-a6e6-d535400e9acb,3
4344,ebaf00cb-4a0b-48ef-846d-1d390a571724,1
4386,6b20a542-face-423e-8397-9be3bdefb57b,3
4391,1b22805f-64c5-43ed-9204-178ebe5aab95,3
4399,37a3b972-aa34-4f44-a2c2-53877ac213ff,3
4401,3d5457e0-a98c-4363-8309-fda30a8d5832,2
4404,12aba624-eabc-42a9-8f8c-5c25b5bc6240,2
4406,286b51fa-a4f7-43bf-b861-44b98e201ce5,1
4408,d5591b03-72cd-481e-8869-3b198c0f71ec,1
4409,d5591b03-72cd-481e-8869-3b198c0f71ec,2
4410,d5591b03-72cd-481e-8869-3b198c0f71ec,3
4422,3274c566-6c77-4178-9fda-5496fe327447,3
4437,ce542ef3-cf0f-422b-aea3-2c3271b4d073,3
4440,d1f0c48c-7071-45d0-8ace-483c346b914c,3
4441,c5f897c6-bc71-4d71-8bf1-e60380ff6c63,3
4451,6d24905b-df54-4971-97f9-4066e7bc9a42,1
4455,5c8b2efd-0c3d-477f-a7c8-c4503da3d49a,1
4458,513fcb6f-e139-440e-8bcf-df69a674be84,3
4463,e0549aef-9151-41a8-b1f5-18c767eb4d23,2
4465,98dc357b-ef84-4592-a7fb-52b241958163,3
4472,29bba621-af97-4b90-825b-5b39a72b4543,2
4478,f734d45d-e70f-4ebd-955e-639c9ec0b9d6,3
4486,b2b3df73-8d0c-42ea-a61d-16e7b16d0863,3
4487,1744ab2c-6ede-4ccf-bb4f-8fae9c36c877,3
4491,5053ffe6-3091-4050-a1c8-df7d7bc3047e,1
4494,3ce8ce8b-7155-43f7-a818-60cd0b945e5e,1
4503,7da4e513-4814-477f-87db-0520030243af,3
4533,e1ff1185-48b8-4cc7-a9d6-b7349ff4b061,1
4550,912facff-a378-4ff6-b0c0-1b6ab14a2904,3
4556,1c0ab628-ecc8-4016-a77f-5a7875f777ed,3
4885,f6125962-02a9-40e2-b2fd-29a2bd9776de,3
4906,ccb24d50-13e3-410d-8a87-661211435daa,3
4568,610e68e9-a38d-4cfc-9af4-d6915775b4a9,2
4577,df2794b1-796f-4e60-bb20-291160d26b70,3
4583,e02f5b15-3160-4cef-848d-e4c0a74b1246,3
4585,75d7d815-4d93-4840-9364-dacf1c8edd05,3
4586,e9383c24-abc9-4d4f-ba36-5c663425878c,2
4591,20fab391-debc-4495-97b7-d975265302d0,1
4603,dfcb6cdc-5ea5-4a3c-8d92-39cb7da3de27,1
4609,654aa9f8-7ef9-4d68-b570-baab62121e15,3
4619,c0a55df1-71bc-4bcb-ba31-12b0dd1cf11a,3
4622,9d3fc786-414f-448a-ae3c-ca0b07aab428,3
4868,d547d408-ccdc-472e-8d92-5d843631e115,3
4640,21a09c30-e468-4fb7-8f01-9e9d4b1f4cfa,1
4642,21a09c30-e468-4fb7-8f01-9e9d4b1f4cfa,3
4651,cec71d60-0ee7-4594-b238-ac6032572465,3
4656,fe6d8317-4b07-4b0e-bbee-2bbd0d1b5c9b,2
4657,fe6d8317-4b07-4b0e-bbee-2bbd0d1b5c9b,3
4872,56a8316c-1251-4222-a71b-f2a36c34bf3c,1
4685,411f4362-11f6-479e-ad27-14fc7c27db61,3
4690,b6fd59ee-9326-442e-8867-dbd5f9a79458,3
4693,b9e85a53-bd65-4de1-b225-5758b392172f,1
4702,4a7966d1-f926-4815-99ad-1572eae43dac,1
4708,55d3504b-c75a-4b10-9f33-0c126653361c,3
4714,bc31dd0f-35c5-44dd-9060-a98e97c098fd,2
4715,bc31dd0f-35c5-44dd-9060-a98e97c098fd,3
4722,9a3e55a6-b21a-4181-aceb-50d58c810d84,3
4730,1f43e2d4-4cfc-447a-bb66-4b57db948038,2
4735,6dedeadd-c6fb-4407-ae36-e838bb60a3c6,3
4742,116a1ac4-4da1-4b63-aa9b-7e57e3472dbf,3
4776,ff53d5c5-8834-4eaf-bd76-a9109afbd34c,3
4780,38092f98-4be8-4fd6-b82d-e9dfc35b96b0,3
4782,74915c16-df6a-4fd4-8e3e-3d387a3ea7fe,3
4785,6123dfde-895e-482d-909b-6e2616cbaf4c,2
4793,48fd6a51-d6db-4ce6-b15e-28ce41f77260,3
4806,744f0027-22cc-4ca3-9daf-5a338cfc0e5d,3
4807,d11f8cdc-465d-41b8-b069-808542bfb52c,1
4817,bde32773-6bc6-4f92-952f-7169acc0b336,3
4829,37fb14dc-3577-44c0-b184-08bd5fb87c72,2
4835,f859d948-5a9d-40b6-b060-721f42c87b5a,3
4839,72aba32d-d61d-4229-a37b-679a7e9a6e7c,1
4841,057f7d8d-6f30-4c94-a186-a1b9ad6d53fa,3
4855,55833d13-ee40-40b4-8d33-3e5974eecb6e,2
4881,0a067d83-c673-433f-9ded-0957b3b07d6c,1
4884,6e1f1c4e-58c3-463c-9bd5-068fd291a10a,3
4892,e8d1099a-426a-4891-9916-62de99ca86e3,2
4898,134d45ff-3c5a-48c1-92ee-858965c9b4d9,1
4899,134d45ff-3c5a-48c1-92ee-858965c9b4d9,2
4902,48d20e73-c620-485e-8adc-aca4416f2602,3
4931,de2dd641-5b2b-4a6c-a8df-2ba3e61f3315,3
4939,43f01035-b905-4a2d-8445-0a0114ca21e2,2
4950,23ee70e3-a831-4fb7-aa83-f5ed9031ed0b,1
4955,cbd93084-eaa3-4e53-ae99-d9a9467d9f5f,3
4961,fd7d2b3d-1933-40e1-a532-c1c22e0893e0,3
4962,74a1f0e0-34c8-432f-b8f1-fa4823815197,3
4975,972b4eda-64c3-43c7-9170-3f06e67488cc,1
4978,308e4631-1dee-4a3e-90a2-b71920d7fa0e,1
4981,b6adbf27-22ea-4186-9e03-7d1ed60d4b67,1
4990,d6b4c0d5-2596-43b1-ae9f-14da5293bc83,3
4997,cabb3e80-3c80-438c-9e7d-8c8827159325,2
5001,5d69d0ee-18e9-47f8-b6d6-04212e6ebd33,3
5010,284f49bd-a42c-423e-9a28-9a68a42a33f6,3
5014,b0b22f06-2baf-4d2e-a0da-e5bd353c3f6f,3
5030,14469608-dcf1-4726-a0f2-3898f2e0c0be,3
5033,f14a358d-699c-40a8-b261-5e69a4a536b7,3
5038,317a0e2f-07f7-4cc9-9149-0033fb092de3,2
5056,5ff338de-eb69-49fb-b42f-5d20a1d24939,1
5065,49203808-d278-4ad8-be5d-d35d586bb68b,1
5079,d98f39af-612a-45c0-907e-d6b83e0cd7ec,3
5090,de7c4653-b30d-4a8a-99c5-ca084d42872a,3
5104,bf1b6804-35b0-493b-aa4b-da25e5b5545c,1
5108,2f8b3b1a-183c-4a5d-92e8-bcf3062614fc,1
5109,2f8b3b1a-183c-4a5d-92e8-bcf3062614fc,3
5114,497c9099-df0e-4b1f-ab34-a5c0fadfd587,2
5117,b000a1de-9ac0-49b8-ac6f-3246a158c9f0,2
5136,e5ad2045-9a77-4468-a1e4-f480a4415fdf,1
5141,122c75c0-e8e7-4c7b-9a5f-b75eb296e2f1,1
5151,80369194-c454-44f5-81da-74d11bf9cb5e,3
5152,12fa6274-16a3-49dd-8664-0d062319bb1d,1
5159,6136586d-7762-42ce-9e55-1adc69c7e6ef,2
5168,ba22dce1-e497-4f78-82b3-4f678a6e9dea,3
5179,5ca15626-59af-4cff-9615-9cc938c3f391,1
5184,81c0c4fb-6e9d-46cb-af8b-39727e35be66,1
5193,d2f21d91-4f3c-47d9-80ba-39906aa23b35,2
5201,956d0263-710b-412b-a645-9e0f4d9db93d,3
5205,07ab0cf2-a952-4f67-865f-fa4898bf84ee,1
5209,dcb0f489-7fad-493e-92ba-af4435261773,3
5212,3c4d611b-40b3-4ed3-af08-dabea527e44e,2
5234,bf6b8a3e-47b4-44fb-9303-94f79ab38b0b,1
5238,bb0c1704-db94-491c-a137-ce61a37aa8d5,3
5242,58821dfc-2a5d-4905-8521-3f9aa3ede120,3
5244,dcaff24d-fd32-4ae1-a1cf-293a22135e05,1
5253,113f47cc-abdc-4049-b9dc-c02a187fa570,1
5259,2917fa23-7b01-4fa8-8d1d-5122f208f715,1
5261,2917fa23-7b01-4fa8-8d1d-5122f208f715,3
5270,4138fbff-6bca-4b67-abec-677a97755d22,3
5281,d68d6e61-b4f7-4b00-8b8e-d239ea4a03b7,1
8029,85fc0824-46f1-4360-9bcb-38237aa715d7,3
5298,eabf06cc-e92b-466c-982e-e9a6223e7c95,3
5311,5de04cec-b674-460b-8b50-5a284161114a,3
5314,4e3c3797-cfcd-4642-9f6c-9a6838504dba,2
5316,e143c810-d74c-421a-8629-a07e06555a9d,3
5318,bd289020-b507-45e0-9ea6-5ed5a33d8d28,2
5340,8075f070-a51d-4bcd-a509-73909f7c0f32,3
5369,fd949e86-a6d9-47ec-b662-eef0f6d13473,3
5372,6d872661-3ca2-4006-9756-10775bbf3a66,3
5377,bf8f8949-cf49-467b-ac26-39b812c5e09c,3
5411,732e04c6-45b8-44f4-bbf7-8f8b6b6dbcc6,2
5412,732e04c6-45b8-44f4-bbf7-8f8b6b6dbcc6,3
5416,a75ccf95-5ebd-43a8-87e6-17907909033d,3
5422,71b8b087-bdcd-4a2c-9707-72552451ac76,3
5426,49612ecb-1216-4ff3-985c-84567ee33210,1
5428,49612ecb-1216-4ff3-985c-84567ee33210,3
5434,403abd0a-6604-4908-8eee-bc889259ab5d,1
5440,52f521b7-6e60-4d72-86c5-c6ecf3939782,2
5442,8e4504b5-2163-46b2-a6fd-06346e169969,3
5448,29a13e6f-f4d8-457b-b186-bddda9bf28f4,1
8275,d78ecce0-575d-45ab-b4fa-9106f0f170ba,1
8286,a4acdc8a-d76b-4d83-8ff6-6b0e90f235d8,2
8295,f05cdd5f-4fd1-44aa-8662-8e6253762a69,3
8307,2e7250ef-4239-4586-a3ba-3d44b2b4572a,3
8324,ce7e7f7c-0da0-4346-9e26-98cd888439f3,2
8325,ce7e7f7c-0da0-4346-9e26-98cd888439f3,3
8327,13082d1b-f242-4db3-881f-4ff7ecadc53b,3
8338,ac232ed9-35be-4177-a0c3-bcc23edbe71c,2
8340,454203f9-fcc9-4d19-b4bc-cedd12c70507,3
8357,513f174d-b133-4850-9b0b-b938069a845a,3
8366,f6dd24a7-07bd-480e-adf6-eb959151defd,2
8371,bbaafa7a-d14c-48dd-b2fa-4ae217c6c293,3
8373,d5b95934-4c3c-498b-8241-84de3c97b79c,2
8375,850709b2-9689-4bd7-b57c-caddb8362b6d,1
8380,5cb9f6d8-a219-4d02-ab64-9788792a8064,3
8390,575d5d89-a4b8-4413-8632-826292d73a93,1
8394,c5177990-1f45-4462-849e-61e49953b148,1
8425,acef3032-4342-4e96-85e3-b3b223f04a1e,1
8427,acef3032-4342-4e96-85e3-b3b223f04a1e,3
8438,76906042-10c6-4b3b-8a3f-cbf377e24b21,3
8445,5731cd21-5f90-46e2-a8d0-0a303d567059,1
8459,efcb0e88-70b5-4306-b730-0ccdca454c3f,3
8463,0c8a2d25-2787-45b0-8069-f496ad7cc5e4,3
8483,952ac83e-118c-4f0f-a5a5-8d2bce7a9d70,3
8492,842e0104-3ccf-4c47-9c6f-e2605516359e,3
8496,7a7379b9-8402-4f86-8336-3b019da81784,3
8513,95af3cfc-9bd8-49ac-907c-f0d6d0ba23d0,2
8514,95af3cfc-9bd8-49ac-907c-f0d6d0ba23d0,3
8515,e7cb0333-1604-41ec-b860-ad85544359be,2
8525,0917003d-3d2e-4266-ac3d-ac138b7725ea,2
8531,0cf9d9f7-bdf1-4fbb-96f3-7e05fad3f828,3
8557,dee22680-f204-4ef3-98fb-59d52669f634,3
8560,ca314e5f-71c2-473a-8b0a-80b80f368d97,3
8571,38700297-a3f3-4665-97a7-fab284f2f336,1
8575,3300955e-07f1-4ae2-8990-70bc68178d39,2
8585,96e9a0c3-2bef-4a96-a2fb-fe14efdb2384,3
8610,7ea80847-b3d4-444f-9141-b3c40e6dd697,2
8622,a732a6ce-4cec-4007-aeb1-ac5dbfeb29bc,1
8642,962e2ad1-fddb-42c4-bee8-ba0e4ce320c8,3
8649,5ec68e02-6f83-4233-92c7-2d83a5867919,3
8653,91e51c21-3c0e-48c1-9c7d-a0a2fe469bcc,3
8672,8d86a596-9816-4000-9cc1-87d7bac931e2,1
8675,b9bd26f5-5134-46db-a249-71dffb64c66d,1
8676,b9bd26f5-5134-46db-a249-71dffb64c66d,3
8685,59fa389b-7df0-45db-8108-423980d91909,1
8693,a5b7705a-b0c9-40a7-bf7b-54b8fe297cf2,2
8694,a5b7705a-b0c9-40a7-bf7b-54b8fe297cf2,3
8705,814fd593-01fa-4e41-ad9b-5edb2e1b34d1,2
8714,a853426d-297c-47ee-906e-9f05314424f0,3
